hcluster_id,country_name,country_isoa3,commodities_list,snl_id
00000000000000013207,Peru,PER,Gold,60675
00000000000000013208,Peru,PER,Gold,49914
00000000000000013209,Peru,PER,Silver;Zinc;Lead;Copper;Gold,34790;28606;37761;31669;56426;64114;64115;30427;60775;31100
00000000000000013210,Peru,PER,Lead;Zinc;Silver;Copper;Gold;Molybdenum,59044;33056;28410;29693;30309;29496;29093;30247
00000000000000013211,Peru,PER,Copper,60526
00000000000000013212,Peru,PER,Gold,30214
00000000000000013213,Peru,PER,Silver;Copper;Gold;Lead;Zinc,66865
00000000000000013214,Peru,PER,Gold;Silver;Copper;Lead;Zinc,34263;36432;28670;40536;35777
00000000000000013215,Peru,PER,Copper;Gold;Silver;Molybdenum,50209;57834;36180
00000000000000013216,Peru,PER,Copper;Gold;Silver;Zinc;Molybdenum;Lead,30325;28818;30204;64216;29324;30611;56055;27654;27241;56310;30033;29241;30584;27944
00000000000000013217,Peru,PER,Copper;Silver;Molybdenum;Zinc,67954
00000000000000013218,Peru,PER,Copper;Zinc;Molybdenum;Lead;Silver;Gold,27115;25747;64166;31687;28411
00000000000000013219,Peru,PER,Gold,31570
00000000000000013220,Peru,PER,Copper;Gold;Molybdenum;Silver,36915;29361;27508;75989
00000000000000013221,Peru,PER,Gold;Silver,30781;59442
00000000000000013222,Peru,PER,Copper;Molybdenum,36483
00000000000000013223,Peru,PER,Silver;Gold;Copper,58412;62177;32703
00000000000000013224,Peru,PER,Copper;Molybdenum;Gold,37530
00000000000000013225,Peru,PER,Gold,31379
00000000000000013226,Peru,PER,Copper;Gold;Zinc;Silver;Lanthanides;Molybdenum,32400;53612;59438;35712;81538;30858
00000000000000013227,Peru,PER,Copper;Molybdenum;Gold,66054
00000000000000013228,Peru,PER,Gold;Silver,40201;65959;58351;68154;40587;60542;39347
00000000000000013229,Peru,PER,Iron Ore,35110
00000000000000013230,Peru,PER,Copper;Molybdenum,37016
00000000000000013231,Peru,PER,Gold;Copper;Silver;Molybdenum,32904;39795;62060;66055
00000000000000013232,Peru,PER,Gold,65682
00000000000000013233,Peru,PER,Silver;Gold,27544
00000000000000013234,Peru,PER,Zinc;Lead;Silver;Gold;Copper,30141
00000000000000013235,Peru,PER,Gold;Silver,30188
00000000000000013236,Peru,PER,Copper;Gold;Silver,40673;79231
00000000000000013237,Peru,PER,Gold;Copper;Molybdenum;Silver,34570;38405;67819;67502
00000000000000013238,Peru,PER,Gold;Silver,30519
00000000000000013239,Peru,PER,Gold;Silver,32903
00000000000000013240,Peru,PER,Zinc;Lead,34807
00000000000000013241,Peru,PER,Zinc;Lead;Silver;U3O8;Copper,55488;55489;59399;34325;34524;55143;63815
00000000000000013242,Peru,PER,Zinc;Lead;Copper;Silver;Gold,29057;27346;37325;59637;26711;28596;36934;56566;32281;50254;33011;55569
00000000000000013243,Peru,PER,Copper;Gold;Silver,33463;30491
00000000000000013244,Peru,PER,Gold;Copper;Molybdenum;Silver;Iron Ore;Magnetite,57838;79811;57810;33414;56708;68158;66295
00000000000000013245,Peru,PER,Gold;Silver,56971;54442;29640
00000000000000013246,Peru,PER,Gold;Copper,33697
00000000000000013247,Peru,PER,Gold;Zinc;Copper;Silver;Lead,28408;25709;67411;36946;61249;31682;29107;28823;61250
00000000000000013248,Peru,PER,Copper;Molybdenum;Gold,34232
00000000000000013249,Peru,PER,Copper;Molybdenum;Nickel;Platinum;Gold;Palladium;Rhodium,54099
00000000000000013250,Peru,PER,Gold,30795
00000000000000013251,Peru,PER,Zinc;Silver;Lead;Copper;Indium;Tin;Gold,49885;35683
00000000000000013252,Peru,PER,Silver;Gold,36179;54833
00000000000000013253,Peru,PER,Gold;Silver;Copper,30517
00000000000000013254,Peru,PER,Zinc;Manganese;Gold;Silver;Lead;Copper,31538;36300
00000000000000013255,Peru,PER,Gold;Zinc;Manganese;Arsenic;Barite;Phosphate,53606;37019
00000000000000013256,Peru,PER,Gold;Copper;Silver;Lead;Zinc;Coal,61470;28943;25672;53857;50613;53837;55598;61468;50218
00000000000000013257,Peru,PER,Gold,28407
00000000000000013258,Peru,PER,Copper;Molybdenum;Gold;Silver;Zinc,33059;28681;33467;32394;67434
00000000000000013259,Peru,PER,Gold;Silver,78237
00000000000000013260,Peru,PER,Phosphate,36545;38148
00000000000000013261,Peru,PER,Phosphate;Potash,59475
00000000000000013262,Peru,PER,Phosphate;Gypsum,50446
00000000000000013263,Peru,PER,Copper,37863
00000000000000013264,Peru,PER,Gold,81188
00000000000000013265,Peru,PER,Silver;Copper;Manganese;Zinc;Lead;Tungsten;Molybdenum,27242;61247
00000000000000013266,Peru,PER,Copper,67974
00000000000000013267,Peru,PER,Gold;Copper;Silver;Lead;Zinc;Manganese,30118;55961;34883;65545;80846;66456;62714;62710
00000000000000013268,Peru,PER,Tin;Copper;Zinc;Silver;Lead,50287;28879
00000000000000013269,Peru,PER,Gold;Silver;Copper,34179;55873
00000000000000013270,Peru,PER,Gold;Silver,64736
00000000000000013271,Peru,PER,Zinc;Lead;Gold,36277;37444;28405
00000000000000013272,Peru,PER,Gold;Silver,35197
00000000000000013273,Peru,PER,Copper,40382
00000000000000013274,Peru,PER,Copper;Molybdenum;Gold,29567
00000000000000013275,Peru,PER,Gold;Silver;Zinc;Copper,60667
00000000000000013276,Peru,PER,Lead;Silver;Gold;Copper;Zinc,67760;28605
00000000000000013277,Peru,PER,Molybdenum;Zinc;Silver;Gold;Copper;Tungsten;Lead,61905
00000000000000013278,Peru,PER,Copper;Gold;Silver;Zinc,67254;27952;28801
00000000000000013279,Peru,PER,Manganese,56073
00000000000000013280,Peru,PER,Gold,65889
00000000000000013281,Peru,PER,Gold,57839
00000000000000013282,Peru,PER,Gold,35517
00000000000000013283,Peru,PER,Gold,37070;41044
00000000000000013284,Peru,PER,Copper;Molybdenum,65716
00000000000000013285,Peru,PER,Gold;Copper;Molybdenum;Silver;Lead;Zinc,66793;38841;58411;30492
00000000000000013286,Peru,PER,Silver;Zinc,38099
00000000000000013287,Peru,PER,Gold;Silver;Copper;Molybdenum,54694;30585;54634;56589
00000000000000013288,Peru,PER,Gold;Silver;Copper;Lead;Zinc,32865;54443;49941
00000000000000013289,Peru,PER,Zinc;Silver;Lead;Copper;Gold,33172;32675;58125
00000000000000013290,Peru,PER,Silver;Gold;Zinc;Lead;Copper,33593
00000000000000013291,Peru,PER,Gold;Silver,36914
00000000000000013292,Peru,PER,Silver;Gold;Copper;Molybdenum;Tungsten,32932;67496
00000000000000013293,Peru,PER,Gold,56464
00000000000000013294,Peru,PER,Copper;Molybdenum,58075;57731
00000000000000013295,Peru,PER,Copper,66715
00000000000000013296,Peru,PER,Copper;Gold;Silver;Zinc;Lead;Coal;Manganese,67164;27114;38087;41437;41427;29446
00000000000000013297,Peru,PER,Zinc;Copper;Lead;Silver;Gold,29509
00000000000000013298,Peru,PER,Copper;Gold,30171
00000000000000013299,Peru,PER,Copper;Molybdenum;Silver;Gold,27055;75975;64272;59829;49886;36883;28420;28414;62667;40509
00000000000000013300,Peru,PER,Gold,67483
00000000000000013301,Peru,PER,Zinc;Lead;Silver,36167;28843
00000000000000013302,Peru,PER,Gold;Silver;Copper;Lead;Zinc;Molybdenum;Tungsten,35218;67278;30052;59716;56774;56773;35152
00000000000000013303,Peru,PER,Copper;Zinc;Lead;Iron Ore;Gold;Silver,50439;81446;36884
00000000000000013304,Peru,PER,Gold;Copper;Silver,76284;53292;54680;30873
00000000000000013305,Peru,PER,Copper;Gold;Silver,29477
00000000000000013306,Peru,PER,Silver;Copper;Gold;Zinc;Molybdenum;Lead,28415;57477;30792;68229
00000000000000013307,Peru,PER,Copper;Gold,67732
00000000000000013308,Peru,PER,Gold,55949
00000000000000013309,Peru,PER,Ilmenite;Rutile;Zircon;Heavy Mineral Sands,54681
00000000000000013310,Peru,PER,Gold,28769
00000000000000013311,Peru,PER,Gold;Copper;Silver;Zinc;Lead,28406;28421
00000000000000013312,Peru,PER,Gold;Copper,32717;33175;36901
00000000000000013313,Peru,PER,Silver;Copper;Zinc;Lead,57837
00000000000000013314,Peru,PER,Gold;Silver;Lead;Zinc,64453
00000000000000013315,Peru,PER,Gold;Copper;Silver;Lead;Zinc;Molybdenum,33060;58346;32129;32848
00000000000000013316,Peru,PER,Gold,29906
00000000000000013317,Peru,PER,Zinc;Silver;Lead;Copper;Gold,31651;27879
00000000000000013318,Peru,PER,Gold;Copper;Silver,28413;75553;29113;28416
00000000000000013319,Peru,PER,Gold,81118
00000000000000013320,Peru,PER,Gold;Copper;Molybdenum;Silver;Zinc,36659
00000000000000013321,Peru,PER,Copper;Zinc;Silver,27345
00000000000000013322,Peru,PER,Copper;Silver;Gold,34673;61386
00000000000000013323,Peru,PER,Gold;Silver,64530
00000000000000013324,Peru,PER,Gold;Silver;Copper;Molybdenum,56711;27804
00000000000000013325,Peru,PER,Copper;Gold,65681
00000000000000013326,Peru,PER,Gold;Silver,36958;57242
00000000000000013327,Peru,PER,Gold;Silver,28423
00000000000000013328,Peru,PER,Gold,30213
00000000000000013329,Peru,PER,Copper;Gold;Silver,28250;29445
00000000000000013330,Peru,PER,Gold;Copper,55978;67718;38403
00000000000000013331,Peru,PER,Gold,59690
00000000000000013332,Peru,PER,Gold;Copper;Silver;Molybdenum,41065
00000000000000013333,Peru,PER,Silver;Zinc;Lead;Copper;Molybdenum;Gold,33461;65961;67431
00000000000000013334,Peru,PER,Copper;Gold;Molybdenum,39869
00000000000000013335,Peru,PER,Silver;Lead;Zinc;Gold,33392
00000000000000013336,Peru,PER,Gold;Copper,34385;63041
00000000000000013337,Peru,PER,Silver;Gold,54550;36965
00000000000000013338,Peru,PER,Gold;Silver,54551
00000000000000013339,Peru,PER,Copper;Gold,64331
00000000000000013340,Peru,PER,Copper;Gold;Silver;Molybdenum,33512
00000000000000013341,Peru,PER,Gold,56964
00000000000000013342,Peru,PER,Silver;Gold;Copper;Zinc;Lead,32820;54315
00000000000000013343,Peru,PER,Gold,38838;64318
00000000000000013344,Peru,PER,Gold,29774
00000000000000013345,Peru,PER,Copper;Molybdenum;Silver;Gold;Rhenium,26653;76088;57836;27805;26654;75985
00000000000000013346,Peru,PER,Gold;Silver,66076;30579;33594;31231
00000000000000013347,Peru,PER,Gold,30298
00000000000000013348,Peru,PER,Gold;Silver;Copper,30215
00000000000000013349,Peru,PER,Copper;Silver;U3O8;Molybdenum;Lead;Zinc;Gold;Cobalt;Tungsten;Nickel,66258
00000000000000013350,Peru,PER,Copper;Gold;Iron Ore,79050;32996;60844
00000000000000013351,Peru,PER,Zinc;Lead;Silver,75594
00000000000000013352,Peru,PER,Copper;Gold,57448
00000000000000013353,Peru,PER,Gold;Copper;Molybdenum,56562;63684
00000000000000013354,Peru,PER,Silver;Gold;Copper;Molybdenum;Zinc;Lead,66177;64623;37456;31661;54902;33577
00000000000000013355,Peru,PER,Zinc;Lead;Gold,31672
00000000000000013356,Peru,PER,Iron Ore;Gold;Copper;Magnetite,64556;40376
00000000000000013357,Peru,PER,Silver;Zinc;Lead;Gold;Copper,34319;59670;29837;30682;35542
00000000000000013358,Peru,PER,Lead;Silver;Zinc;Gold,38240;64867;29816
00000000000000013359,Peru,PER,Zinc;Lead;Silver;Gold;Copper,29110;65555;68226;57458;57457;33883
00000000000000013360,Peru,PER,Copper;Zinc;Gold,37983
00000000000000013361,Peru,PER,Copper;Gold,35318;29273;34259
00000000000000013362,Peru,PER,Zinc;Lead;Silver,56358
00000000000000013363,Peru,PER,Copper;Zinc;Silver,31482
00000000000000013364,Peru,PER,Copper;Gold,29664
00000000000000013365,Peru,PER,Gold;Silver;Copper,67097;32236;67973;35931
00000000000000013366,Peru,PER,Silver;Lead;Copper;Zinc,54487
00000000000000013367,Peru,PER,Copper;Silver;Gold,36960;32514
00000000000000013368,Peru,PER,Silver;Copper,54615
00000000000000013369,Peru,PER,Gold;Copper;Molybdenum,57832;66189;67457
00000000000000013370,Peru,PER,Silver;Gold;Copper,54646;29859
00000000000000013371,Peru,PER,Gold,57831
00000000000000013372,Peru,PER,Copper;Zinc;Lead;Silver;Molybdenum,56775;36879
00000000000000013373,Peru,PER,Gold,59480
00000000000000013374,Peru,PER,Gold,36917
00000000000000013375,Peru,PER,Gold;Copper,40000
00000000000000013376,Peru,PER,Gold;Copper;Silver;Zinc,56661;27806
00000000000000013377,Peru,PER,Gold;Silver;Lead;Copper,40508
00000000000000013378,Peru,PER,Ilmenite;Rutile;Zircon;Heavy Mineral Sands;Garnet;Phosphate;Titanium;Iron Ore;Leucoxene;Gold;Tungsten;Lanthanides;Iron Sand;Magnetite,62557;66019
00000000000000013379,Peru,PER,Gold;Silver;Copper,62058
00000000000000013380,Peru,PER,Copper;Gold;Silver;Molybdenum;Zinc,65698;52160
00000000000000013381,Peru,PER,Zinc;Lead;Silver;Copper,28595;27124;28909;30964
00000000000000013382,Peru,PER,Gold;Copper;Zinc;Lead,64334
00000000000000013383,Peru,PER,Gold;Zinc;Lead;Silver,56280;79052
00000000000000013384,Peru,PER,Gold;Silver;Copper;Zinc;Tellurium;Molybdenum;Lead,66322;28417;33360
00000000000000013385,Peru,PER,Gold;Silver,28422
00000000000000013386,Peru,PER,Copper;Gold,58383
00000000000000013387,Peru,PER,Gold,28001;27035
00000000000000013388,Peru,PER,Silver;Copper;Zinc;Lead,80583
00000000000000013389,Peru,PER,Copper;Zinc;Silver;Gold;Molybdenum,67435
00000000000000013390,Peru,PER,Gold,32526
00000000000000013391,Peru,PER,Copper,57372
00000000000000013392,Peru,PER,Nickel;Copper;Silver;Platinum;Palladium;Rhodium,67442
00000000000000013393,Peru,PER,Copper;Gold,64925
00000000000000013394,Peru,PER,Copper;Silver;Gold,41928;37386
00000000000000013395,Peru,PER,Gold;Silver;Copper;Zinc;Lead,33988;49942;30535;57494
00000000000000013396,Peru,PER,Copper;Gold;Iron Ore;Zinc,37837
00000000000000013397,Peru,PER,Gold;Silver;Copper,63543
00000000000000013398,Peru,PER,Silver;Gold,36250
00000000000000013399,Peru,PER,Copper;Gold,32214
00000000000000013400,Peru,PER,Gold;Copper;Silver;Lead;Zinc,33960
00000000000000013401,Peru,PER,Gold;Copper,28604
00000000000000013402,Peru,PER,Gold;Silver;Copper,64935;50065
00000000000000013403,Peru,PER,Molybdenum,70457
00000000000000013404,Peru,PER,Gold,41582
00000000000000013405,Peru,PER,Gold;Silver,34312
00000000000000013406,Peru,PER,Gold;Copper,50662
00000000000000013407,Peru,PER,Gold;Copper,54635
00000000000000013408,Peru,PER,U3O8;Lithium;Potash,34732;58362;53525;36002;34960
00000000000000013409,Peru,PER,Gold,60866
00000000000000013410,Peru,PER,U3O8;Lithium,35809
00000000000000013411,Peru,PER,Gold,32862
00000000000000013412,Peru,PER,Copper;Gold;Silver;Molybdenum,38397;33995;50844
00000000000000013413,Peru,PER,Gold;Silver,60668
00000000000000013414,Peru,PER,Gold,28000
00000000000000013415,Peru,PER,Silver;Gold;Copper,35859
00000000000000013416,Peru,PER,Copper;Molybdenum,63685
00000000000000013417,Peru,PER,Gold;Copper,57437
00000000000000013418,Peru,PER,Gold,55026
00000000000000013419,Peru,PER,Gold,33198
00000000000000013420,Peru,PER,Copper,28743
00000000000000013421,Peru,PER,Copper;Gold;Molybdenum,38694
00000000000000013422,Peru,PER,Gold;Silver;Copper;Molybdenum,30794
00000000000000013423,Peru,PER,U3O8,55240
00000000000000013424,Peru,PER,Copper;Gold;Zinc;Silver;Lead,33582;25810;53407
00000000000000013425,Peru,PER,Copper;Gold;Molybdenum,31146
00000000000000013426,Peru,PER,Gold;Silver;Copper,57736
00000000000000013427,Peru,PER,Silver;Gold,81492
00000000000000013428,Peru,PER,Copper;Gold;Silver,67433
00000000000000013429,Peru,PER,Copper,64071
00000000000000013430,Peru,PER,Copper;Zinc;Silver;Lead,33300
00000000000000013431,Peru,PER,Gold;Copper,33924;65728
00000000000000013432,Peru,PER,Gold;Copper;Zinc;Lead;Silver,65960
00000000000000013433,Peru,PER,Gold;Silver;Copper;Iron Ore;Zinc;Lead,36728;57575;30827
00000000000000013434,Peru,PER,Gold,54083
00000000000000013435,Peru,PER,Copper;Molybdenum;Gold;Silver;Rhenium,29186
00000000000000013436,Peru,PER,Copper;Molybdenum;Gold,31118;56707
00000000000000013437,Peru,PER,Copper;Silver,60068
00000000000000013438,Peru,PER,Gold,53847
00000000000000013439,Peru,PER,Gold;Silver,31951
00000000000000013440,Peru,PER,Gold;Silver,66453
00000000000000013441,Peru,PER,Gold,31181;55135
00000000000000013442,Peru,PER,Copper;Gold;Molybdenum,56563;56717
00000000000000013443,Peru,PER,Copper,61107
00000000000000013444,Peru,PER,Gold;Silver;Copper,30910
00000000000000013445,Peru,PER,Phosphate;Silver;Copper;Zinc,41790;55895
00000000000000013446,Peru,PER,Gold;Silver;Copper;Zinc,33390
00000000000000013447,Peru,PER,Gold;Silver,56463
00000000000000013448,Peru,PER,Copper;Gold,36481
00000000000000013449,Peru,PER,Gold;Silver;Copper,41927
00000000000000013450,Peru,PER,Gold,33828
00000000000000013451,Peru,PER,Zinc;Lead;Silver,59630;34002
00000000000000013452,Peru,PER,Gold,57828
00000000000000013453,Peru,PER,Iron Ore;Copper;Gold;Magnetite;Silver;Zinc,32413;32422;36856
00000000000000013454,Peru,PER,Gold;Molybdenum;Copper,66794
00000000000000013455,Peru,PER,Zinc;Silver;Lead;Copper,78533
00000000000000013456,Peru,PER,Gold,29458
00000000000000013457,Peru,PER,Gold;Silver;Zinc;Lead,34612
00000000000000013458,Peru,PER,Gold,29779
00000000000000013459,Peru,PER,Silver;Lead,37553
00000000000000013460,Peru,PER,Gold;U3O8;Tantalum,28409;35457
00000000000000013461,Peru,PER,Gold;Copper,29452;29128;56709
00000000000000013462,Peru,PER,Copper,63678
00000000000000013463,Peru,PER,Gold,28808
00000000000000013464,Peru,PER,Gold,56614
00000000000000013465,Peru,PER,Copper,66716
00000000000000013466,Peru,PER,Copper;Molybdenum,65394
00000000000000013467,Peru,PER,Copper,56710
00000000000000013468,Peru,PER,Gold,57833
00000000000000013469,Peru,PER,Silver;Gold,32795
00000000000000013470,Peru,PER,Gold;Copper,60752
00000000000000013471,Peru,PER,Copper,36149
00000000000000013472,Peru,PER,Gold,35945
00000000000000013473,Peru,PER,Gold;Silver;Copper,25671;30493;54741;65804;50171;32837;55771
00000000000000013474,Peru,PER,Gold,66345
00000000000000013475,Peru,PER,Gold,65870
00000000000000013476,Peru,PER,Gold,57490
00000000000000013477,Peru,PER,Gold,54483
00000000000000013478,Peru,PER,Copper,77759
00000000000000013479,Peru,PER,Gold;Copper;Silver,28419
00000000000000013480,Peru,PER,Gold;Silver,68159
00000000000000013481,Peru,PER,Zinc;Lead,29363
00000000000000013482,Peru,PER,Copper;Zinc;Silver;Gold,30056
00000000000000013483,Peru,PER,Gold;Silver;Copper;Molybdenum,34313;41180
00000000000000013484,Peru,PER,Iron Ore;Magnetite;Copper;Gold,60669
00000000000000013485,Peru,PER,Iron Ore,36382
00000000000000013486,Peru,PER,Copper;Gold,59714;55586
00000000000000013487,Peru,PER,Silver;Zinc;Lead,61208
00000000000000013488,Peru,PER,Silver;Gold,65803
00000000000000013489,Peru,PER,Copper;Gold;Silver,66933;34569;41253;41759
00000000000000013490,Peru,PER,Gold,36727;66300
00000000000000013491,Peru,PER,Gold;Silver;Lead,30960;25710
00000000000000013492,Peru,PER,Copper;Silver,57835
00000000000000013493,Peru,PER,Gold;Silver;Lead;Zinc,33301;65624
00000000000000013494,Peru,PER,Gold;Silver,33380
00000000000000013495,Peru,PER,Silver;Zinc;Lead;Gold,67176
00000000000000013496,Peru,PER,Gold;Copper;Silver,33603
00000000000000013497,Peru,PER,Gold,54823
00000000000000013498,Peru,PER,Copper;Gold;Silver,70778
00000000000000013499,Peru,PER,Gold,66302
00000000000000013500,Peru,PER,Gold;Silver,25711;31683
00000000000000013501,Peru,PER,Copper;Gold,53611
00000000000000013502,Peru,PER,Gold;Silver,34869
00000000000000013503,Peru,PER,Gold;Silver;Copper;Lead;Zinc,37274
00000000000000013504,Peru,PER,Gold;Copper;Zinc,35530
00000000000000013505,Peru,PER,Gold;Silver,66578
00000000000000013506,Peru,PER,Gold,65879
00000000000000013507,Peru,PER,Copper;Molybdenum;Gold,65878
00000000000000013508,Peru,PER,Phosphate,50581
00000000000000013509,Peru,PER,Copper;Gold,29634
00000000000000013510,Peru,PER,Copper;Gold;Silver,28767
00000000000000013511,Peru,PER,Gold;Silver,60406
00000000000000013512,Peru,PER,Copper,36745
00000000000000013513,Peru,PER,Zinc;Lead;Copper;Silver,29073
00000000000000013514,Peru,PER,Copper;Silver,76037
00000000000000013515,Peru,PER,Copper;Molybdenum;Gold,31444;31310
00000000000000013516,Peru,PER,Gold,30601
00000000000000013517,Peru,PER,Gold,39739
00000000000000013518,Peru,PER,Gold;Silver;Copper,36765
00000000000000013519,Peru,PER,Gold,32066
00000000000000013520,Peru,PER,Copper;Zinc;Lead;Silver,68228
00000000000000013521,Peru,PER,Copper;Silver;Molybdenum;Zinc,37007
00000000000000013522,Peru,PER,Gold;Silver,57273
00000000000000013523,Peru,PER,Gold;Copper,30460
00000000000000013524,Peru,PER,Gold;Silver;Iron Ore;Magnetite,54275;65036
00000000000000013525,Peru,PER,Gold;Silver;Copper,65559
00000000000000013526,Peru,PER,Copper;Silver;Zinc;Lead,29127
00000000000000013527,Peru,PER,Gold,25667
00000000000000013528,Peru,PER,Gold,30872
00000000000000013529,Peru,PER,Gold,54804
00000000000000013530,Peru,PER,Silver;Gold;Lead;Copper;Zinc,28014;80759
00000000000000013531,Peru,PER,Gold;Copper,65556
00000000000000013532,Peru,PER,Gold;Silver;Copper;Molybdenum,30996
00000000000000013533,Peru,PER,Gold,70685
00000000000000013534,Peru,PER,Copper;Gold;Silver,70409
00000000000000013535,Peru,PER,Zinc,30243
00000000000000013536,Peru,PER,Zinc;Lead;Silver,25727
00000000000000013537,Peru,PER,Gold;Silver,56712
00000000000000013538,Peru,PER,Silver;Lead;Zinc,34535
00000000000000013539,Peru,PER,Gold,29356
00000000000000013540,Peru,PER,Silver;Copper;Molybdenum;Zinc;Lead,59715
00000000000000013541,Peru,PER,Gold;Silver,28418
00000000000000013542,Peru,PER,Gold;Silver,28786;54075
00000000000000013543,Peru,PER,Tin;Copper;Silver;Lead;Zinc;Gold,31312
00000000000000013544,Peru,PER,Copper;Molybdenum;Silver,37969
00000000000000013545,Peru,PER,Gold;Copper;Silver,67095
00000000000000013546,Peru,PER,Phosphate,40324
00000000000000013547,Peru,PER,Potash;Potassium Oxide;Phosphate;Potassium Chloride,66270
00000000000000013548,Peru,PER,Zinc;Lead;Silver,38461
00000000000000013549,Peru,PER,Gold;Silver,30186
00000000000000013550,Peru,PER,Gold;Copper;Zinc;Lead,58450
00000000000000013551,Peru,PER,Zinc,65962
00000000000000013552,Peru,PER,Copper;Gold,57585
00000000000000013553,Peru,PER,Copper;Gold,64323
00000000000000013554,Peru,PER,Copper,54448
00000000000000013555,Peru,PER,Gold;Silver,56613;32872
00000000000000013556,Peru,PER,Gold,57830
00000000000000013557,Peru,PER,Gold;Silver,42066
00000000000000013558,Peru,PER,Gold,54803
00000000000000013559,Peru,PER,Copper;Lead;Zinc,28737
00000000000000013560,Peru,PER,Gold,63112
00000000000000013561,Peru,PER,Copper;Molybdenum,80705
00000000000000013562,Peru,PER,Gold;Copper,67436
00000000000000013563,Peru,PER,Gold;Silver;Zinc;Lead,52318
00000000000000013564,Peru,PER,Zinc,78813
00000000000000013565,Peru,PER,Silver;Gold,38262
00000000000000013566,Peru,PER,Gold,35324
00000000000000013567,Peru,PER,Copper,56575
00000000000000013568,Peru,PER,Copper;Gold,53675
00000000000000013569,Peru,PER,Gold,54932
00000000000000013570,Peru,PER,Gold;Silver,57144
00000000000000013571,Peru,PER,Gold;Silver,35529
00000000000000013572,Peru,PER,Gold;Copper,36937
00000000000000013573,Peru,PER,Gold;Copper,54389
00000000000000013574,Peru,PER,Gold;Lead;Zinc;Copper;Silver,30826;65546
00000000000000013575,Peru,PER,Gold,31313
00000000000000013576,Peru,PER,Gold,29455
00000000000000013577,Peru,PER,Gold;Copper;Silver;Molybdenum,29917
00000000000000013578,Peru,PER,Gold,31688
00000000000000013579,Peru,PER,Copper;Gold;Iron Ore;Magnetite,65560
00000000000000013580,Peru,PER,Silver;Copper;Lead;Zinc;Gold,27747
00000000000000013581,Peru,PER,Copper;Gold,33238
00000000000000013595,Philippines,PHL,Gold;Zinc,57007
00000000000000013596,Philippines,PHL,Gold,62531
00000000000000013597,Philippines,PHL,Nickel;Cobalt;Palladium;Platinum;Chromite;Chromium;Copper,31679;37423;27179;29311;35533
00000000000000013598,Philippines,PHL,Gold;Silver;Copper;Zinc;Lead;Molybdenum,26779;27106;30111;30275;27916;59353;53022;59614;56425;29083;60094;51073;26459;37418;60117;27887;60018;60124;28040;30290;30110;28959;59695;27918;60105;60095;26635;60104;60091;57013
00000000000000013599,Philippines,PHL,Nickel;Iron Ore;Cobalt;Gold,37537;67257;66021;66139;27195;66143;66145;29157
00000000000000013600,Philippines,PHL,Nickel;Cobalt;Gold;Copper;Iron Ore,26731;37536
00000000000000013601,Philippines,PHL,Gold,52857
00000000000000013602,Philippines,PHL,Gold;Copper;Silver;Iron Ore;Magnetite,26687;55703;56006;64336;34572;33168;52635;70740;33228;65034
00000000000000013603,Philippines,PHL,Nickel;Cobalt;Chromite;Iron Ore,28119;65887;37522
00000000000000013604,Philippines,PHL,Copper;Gold;Silver;Zinc;Lead,28130;32967;34594;28131;26828;34581;57098;56111
00000000000000013605,Philippines,PHL,Chromite,68336
00000000000000013606,Philippines,PHL,Gold;Copper;Silver;Iron Ore,27783;29938;27792
00000000000000013607,Philippines,PHL,Coal,60086
00000000000000013608,Philippines,PHL,Gold;Silver,27120;25680
00000000000000013609,Philippines,PHL,Gold;Copper,27193;59684;66140
00000000000000013610,Philippines,PHL,Copper;Gold,60112;55426
00000000000000013611,Philippines,PHL,Copper;Gold;Silver;Iron Ore;Molybdenum;Coal,26908;56932
00000000000000013612,Philippines,PHL,Nickel;Gold;Silver;Cobalt;Iron Ore;Copper;Molybdenum;Zinc;Lead,60128;28531;29156;35311;55560;33142;53106;70357;60690;55196;34099;53129;27118;53163;53048;27919;31662;37534;27920;37533;53414
00000000000000013613,Philippines,PHL,Copper;Molybdenum;Iron Ore;Iron Sand,60113;28129;66182
00000000000000013614,Philippines,PHL,Copper;Gold;Silica,59683;64047
00000000000000013615,Philippines,PHL,Copper;Gold,29484;29762
00000000000000013616,Philippines,PHL,Gold;Copper;Silver,57087
00000000000000013617,Philippines,PHL,Gold;Silver;Coal,33929;50376;27905;50377;40720
00000000000000013618,Philippines,PHL,Gold;Lead;Copper;Zinc;Iron Ore;Silver;Magnetite;Molybdenum,49493;31850;30342;62596;62525;27884;53102;26420;41092;29798;60111;52844;27368;29736;25688;27043;59618
00000000000000013619,Philippines,PHL,Copper;Gold,55879
00000000000000013620,Philippines,PHL,Gold;Copper;Silver;Lead;Zinc,30771
00000000000000013621,Philippines,PHL,Nickel;Cobalt,28282
00000000000000013622,Philippines,PHL,Gold,75909
00000000000000013623,Philippines,PHL,Copper;Gold,31262
00000000000000013624,Philippines,PHL,Gold;Silver;Copper;Zinc;Lead;Molybdenum,34163
00000000000000013625,Philippines,PHL,Coal,60087
00000000000000013626,Philippines,PHL,Nickel;Iron Ore;Chromite,66149;37535;60081;65792;52695;68409;39382;60082;60529;60101;60530
00000000000000013627,Philippines,PHL,Gold,58136
00000000000000013628,Philippines,PHL,Gold,39099;53109;65749;29088;80010;65830
00000000000000013629,Philippines,PHL,Copper;Gold,60114;36680
